trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.2, 'e': 0.47902619318875106}",30,15,-56.88591675307066,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 1}",1
186,False,"{'a': 0.2, 'e': 0.4771139155210344}",20,6,-89.38533080555406,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 2}",1
187,False,"{'a': 0.2, 'e': 0.4752092716861444}",25,0,21.990643852798375,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
188,False,"{'a': 0.2, 'e': 0.4733122312097393}",20,0,-60.04860237975373,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
189,False,"{'a': 0.2, 'e': 0.4714227637391309}",30,15,-11.093446293553564,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
190,False,"{'a': 0.2, 'e': 0.4695408390427992}",20,0,-49.84992424217932,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
191,False,"{'a': 0.2, 'e': 0.46766642700990924}",20,0,-75.83776789478398,"{0: 15, 1: 1, 2: 1, 3: 2, 4: 1}",0
192,False,"{'a': 0.2, 'e': 0.4657994976498282}",25,7,-14.392866762685205,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
193,False,"{'a': 0.2, 'e': 0.46394002109164667}",20,0,-2.0457926828990165,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
194,False,"{'a': 0.2, 'e': 0.4620879675837}",35,4,-37.372215056449264,"{0: 27, 1: 0, 2: 2, 3: 1, 4: 1}",1
195,False,"{'a': 0.2, 'e': 0.4602433074930925}",25,0,-21.276017056931444,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",1
196,False,"{'a': 0.2, 'e': 0.4584060113052235}",20,0,-93.1676503847151,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
197,False,"{'a': 0.2, 'e': 0.4565760496233147}",25,5,-43.91033575904587,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",1
198,False,"{'a': 0.2, 'e': 0.4547533931679401}",25,8,-3.0049826709749965,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
199,False,"{'a': 0.2, 'e': 0.4529380127765577}",25,13,-8.661355733751202,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
200,False,"{'a': 0.2, 'e': 0.45112987940304233}",20,5,-28.898334275110155,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
201,False,"{'a': 0.2, 'e': 0.44932896411722156}",20,0,0.7127180722276395,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
202,False,"{'a': 0.2, 'e': 0.44753523810441237}",25,0,-56.00041104389268,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
203,False,"{'a': 0.2, 'e': 0.44574867266496015}",20,0,-3.6966440798442823,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
204,False,"{'a': 0.2, 'e': 0.44396923921378006}",20,8,16.66677674859377,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
205,False,"{'a': 0.2, 'e': 0.44219690927989863}",25,13,10.547878692972887,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
206,False,"{'a': 0.2, 'e': 0.44043165450599925}",25,16,-49.39781922147757,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 1}",1
207,False,"{'a': 0.2, 'e': 0.4386734466479678}",20,0,-93.55830778707725,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
208,False,"{'a': 0.2, 'e': 0.4369222575744411}",30,0,-13.868481687141179,"{0: 24, 1: 3, 2: 3, 3: 0, 4: 0}",0
209,False,"{'a': 0.2, 'e': 0.43517805926635666}",20,0,-64.42363875804314,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
210,False,"{'a': 0.2, 'e': 0.4334408238165043}",30,0,-74.0957271580971,"{0: 24, 1: 1, 2: 2, 3: 2, 4: 1}",0
211,False,"{'a': 0.2, 'e': 0.43171052342907973}",30,21,14.788264701248231,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
212,False,"{'a': 0.2, 'e': 0.42998713041923975}",20,13,-30.692559667704796,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
213,False,"{'a': 0.2, 'e': 0.42827061721265963}",20,0,-34.84350468339776,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
214,False,"{'a': 0.2, 'e': 0.42656095634509134}",25,0,9.899539644165378,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
215,False,"{'a': 0.2, 'e': 0.42485812046192456}",30,2,-90.19155847656272,"{0: 23, 1: 0, 2: 2, 3: 1, 4: 2}",1
216,False,"{'a': 0.2, 'e': 0.4231620823177488}",20,0,-106.65611847832119,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 3}",0
217,False,"{'a': 0.2, 'e': 0.4214728147759176}",25,3,25.53103546197471,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
218,False,"{'a': 0.2, 'e': 0.4197902908081142}",20,2,-33.440361043224115,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 1}",1
219,False,"{'a': 0.2, 'e': 0.41811448349391933}",20,0,11.768869705497988,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
220,False,"{'a': 0.2, 'e': 0.41644536602038007}",20,11,17.528475350482807,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
221,False,"{'a': 0.2, 'e': 0.4147829116815814}",30,14,-111.82333984385926,"{0: 9, 1: 3, 2: 1, 3: 1, 4: 2}",1
222,False,"{'a': 0.2, 'e': 0.4131270938782182}",25,0,-1.801052316043204,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
223,False,"{'a': 0.2, 'e': 0.4114778861171705}",25,14,20.038563565272067,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
224,False,"{'a': 0.2, 'e': 0.40983526201107895}",20,9,16.811369122621645,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
225,False,"{'a': 0.2, 'e': 0.40819919527792264}",20,12,6.369932320920259,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.2, 'e': 0.4065696597405991}",25,0,-18.167873826155308,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
227,False,"{'a': 0.2, 'e': 0.4049466293265049}",25,14,-48.925770810791924,"{0: 7, 1: 0, 2: 2, 3: 2, 4: 0}",1
228,False,"{'a': 0.2, 'e': 0.4033300780671187}",30,0,-80.80134546928642,"{0: 23, 1: 1, 2: 3, 3: 2, 4: 1}",0
229,False,"{'a': 0.2, 'e': 0.401719980097586}",30,9,-35.55556746145857,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 1}",1
230,False,"{'a': 0.2, 'e': 0.4001163096563049}",25,11,-6.119691128768084,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
231,False,"{'a': 0.2, 'e': 0.39851904108451414}",20,7,-29.706949421069393,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
232,False,"{'a': 0.2, 'e': 0.39692814882588245}",20,9,-47.72604488412518,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
233,False,"{'a': 0.2, 'e': 0.39534360742609975}",25,0,-10.545490119238083,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
234,False,"{'a': 0.2, 'e': 0.39376539153247}",20,14,-1.2960439473491376,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
235,False,"{'a': 0.2, 'e': 0.39219347589350495}",30,0,-21.798568704071933,"{0: 26, 1: 1, 2: 1, 3: 2, 4: 0}",0
236,False,"{'a': 0.2, 'e': 0.3906278353585211}",30,0,-88.78874242249701,"{0: 26, 1: 0, 2: 0, 3: 2, 4: 2}",0
237,False,"{'a': 0.2, 'e': 0.3890684448772363}",25,7,3.073734567555628,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
238,False,"{'a': 0.2, 'e': 0.3875152794993697}",20,0,-70.05064404923772,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
239,False,"{'a': 0.2, 'e': 0.3859683143742421}",25,15,1.1573663994656722,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
240,False,"{'a': 0.2, 'e': 0.3844275247503785}",25,20,8.408161840618384,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
241,False,"{'a': 0.2, 'e': 0.38289288597511206}",20,2,-9.008697987006006,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
242,False,"{'a': 0.2, 'e': 0.3813643734941895}",30,0,-111.0346760563161,"{0: 24, 1: 1, 2: 1, 3: 1, 4: 3}",1
243,False,"{'a': 0.2, 'e': 0.37984196285137867}",25,0,-49.25109563427847,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
244,False,"{'a': 0.2, 'e': 0.37832562968807676}",20,4,-19.005092682449625,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 0}",1
245,False,"{'a': 0.2, 'e': 0.3768153497429208}",20,6,13.150395738426916,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 0.2, 'e': 0.37531109885139957}",30,22,12.295920096492434,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.2, 'e': 0.37381285294546646}",25,3,-5.231460749916093,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 0}",1
248,False,"{'a': 0.2, 'e': 0.3723205880531552}",20,1,-38.464132445793574,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 1}",1
249,False,"{'a': 0.2, 'e': 0.37083428029819565}",25,0,-74.98463190960761,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
250,False,"{'a': 0.2, 'e': 0.36935390589963196}",30,6,17.463232029588802,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
251,False,"{'a': 0.2, 'e': 0.36787944117144233}",25,0,23.06385762764156,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
252,False,"{'a': 0.2, 'e': 0.3664108625221595}",25,0,-115.80291315312442,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
253,False,"{'a': 0.2, 'e': 0.36494814645449364}",25,9,-48.90105082993315,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 1}",1
254,False,"{'a': 0.2, 'e': 0.3634912695649568}",20,0,-17.659426809281374,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
255,False,"{'a': 0.2, 'e': 0.36204020854348745}",20,0,-19.18289153288635,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
256,False,"{'a': 0.2, 'e': 0.3605949401730783}",30,0,-84.64904112693884,"{0: 24, 1: 3, 2: 0, 3: 1, 4: 2}",0
257,False,"{'a': 0.2, 'e': 0.3591554413294046}",30,0,-110.37734564106853,"{0: 20, 1: 5, 2: 3, 3: 0, 4: 2}",0
258,False,"{'a': 0.2, 'e': 0.3577216889804542}",30,13,21.21318984011373,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
259,False,"{'a': 0.2, 'e': 0.3562936601861588}",30,12,-10.31368994577016,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
260,False,"{'a': 0.2, 'e': 0.3548713320980274}",25,12,17.46288487725273,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.2, 'e': 0.35345468195878016}",20,0,-35.27516507682203,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
262,False,"{'a': 0.2, 'e': 0.3520436871019846}",25,0,-86.09709097910664,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",0
263,False,"{'a': 0.2, 'e': 0.35063832495169295}",30,16,-43.73045721674017,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
264,False,"{'a': 0.2, 'e': 0.3492385730220808}",30,2,20.27198452934183,"{0: 26, 1: 1, 2: 1, 3: 0, 4: 0}",1
265,False,"{'a': 0.2, 'e': 0.3478444089170874}",20,15,-0.7430662545733577,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
266,False,"{'a': 0.2, 'e': 0.3464558103300574}",25,3,-47.93186544946116,"{0: 17, 1: 0, 2: 4, 3: 0, 4: 1}",1
267,False,"{'a': 0.2, 'e': 0.34507275504338375}",20,4,15.03962606288635,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.2, 'e': 0.34369522092815236}",30,10,-27.56952244863178,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",1
269,False,"{'a': 0.2, 'e': 0.34232318594378797}",30,0,-85.73131473089408,"{0: 24, 1: 1, 2: 3, 3: 0, 4: 2}",0
270,False,"{'a': 0.2, 'e': 0.34095662813770156}",20,3,1.5113346049572578,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
271,False,"{'a': 0.2, 'e': 0.3395955256449391}",20,6,-51.44768081416515,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 1}",1
272,False,"{'a': 0.2, 'e': 0.3382398566878317}",20,0,-1.1719508888415633,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
273,False,"{'a': 0.2, 'e': 0.33688959957564707}",30,16,-69.6995915956299,"{0: 9, 1: 1, 2: 2, 3: 1, 4: 1}",1
274,False,"{'a': 0.2, 'e': 0.3355447327042427}",25,3,-23.894818454931986,"{0: 17, 1: 0, 2: 5, 3: 0, 4: 0}",1
275,False,"{'a': 0.2, 'e': 0.33420523455571977}",30,16,-47.78234208832233,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 1}",1
276,False,"{'a': 0.2, 'e': 0.33287108369807955}",30,15,-40.33521409236614,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
277,False,"{'a': 0.2, 'e': 0.3315422587848797}",25,0,-31.31822999528452,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",1
278,False,"{'a': 0.2, 'e': 0.3302187385548933}",20,13,8.295463148114566,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.2, 'e': 0.3289005018317685}",20,6,-51.928072422280934,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
280,False,"{'a': 0.2, 'e': 0.3275875275236895}",30,13,-17.016155920793665,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
281,False,"{'a': 0.2, 'e': 0.32627979462303947}",20,7,22.100193917067884,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.2, 'e': 0.324977282206064}",25,0,-11.557124492202338,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
283,False,"{'a': 0.2, 'e': 0.3236799694325367}",25,0,-93.85398210387426,"{0: 16, 1: 0, 2: 6, 3: 3, 4: 0}",0
284,False,"{'a': 0.2, 'e': 0.3223878355454255}",20,6,-18.19153592454197,"{0: 12, 1: 0, 2: 0, 3: 2, 4: 0}",1
285,False,"{'a': 0.2, 'e': 0.32110085987056064}",20,8,6.394946345677848,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
286,False,"{'a': 0.2, 'e': 0.31981902181630384}",20,8,0.7766623631476455,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
287,False,"{'a': 0.2, 'e': 0.31854230087321894}",30,18,-23.397233380520202,"{0: 9, 1: 1, 2: 1, 3: 1, 4: 0}",1
288,False,"{'a': 0.2, 'e': 0.3172706766137436}",30,0,-20.19259335664866,"{0: 24, 1: 1, 2: 5, 3: 0, 4: 0}",0
289,False,"{'a': 0.2, 'e': 0.31600412869186245}",30,0,12.147428172427526,"{0: 27, 1: 2, 2: 0, 3: 1, 4: 0}",0
290,False,"{'a': 0.2, 'e': 0.31474263684278186}",20,10,-21.00313903814036,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
291,False,"{'a': 0.2, 'e': 0.3134861808826053}",20,0,0.40282829252531704,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",1
292,False,"{'a': 0.2, 'e': 0.3122347407080105}",30,20,16.04450247479472,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.2, 'e': 0.31098829629592806}",25,2,-15.129153245717221,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 0}",1
294,False,"{'a': 0.2, 'e': 0.30974682770322076}",20,1,-35.88151719270463,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1
295,False,"{'a': 0.2, 'e': 0.30851031506636467}",25,3,22.443547702142915,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
296,False,"{'a': 0.2, 'e': 0.30727873860113125}",30,15,4.645767026134726,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
297,False,"{'a': 0.2, 'e': 0.3060520786022706}",25,15,-21.580136614114323,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
298,False,"{'a': 0.2, 'e': 0.3048303154431968}",20,5,-13.230869127189697,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
299,False,"{'a': 0.2, 'e': 0.30361342957567317}",30,0,8.641620335106557,"{0: 27, 1: 1, 2: 1, 3: 1, 4: 0}",0
300,False,"{'a': 0.2, 'e': 0.30240140152949974}",20,10,-5.643853914443454,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
301,False,"{'a': 0.2, 'e': 0.30119421191220214}",20,2,-26.837369767044724,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
302,False,"{'a': 0.2, 'e': 0.2999918414087204}",20,9,-15.226016466787387,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
303,False,"{'a': 0.2, 'e': 0.2987942707811012}",20,10,16.642081103901607,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.2, 'e': 0.29760148086818883}",30,10,2.7737149070663314,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
305,False,"{'a': 0.2, 'e': 0.29641345258531904}",25,16,-13.686066018857678,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 0}",1
306,False,"{'a': 0.2, 'e': 0.2952301669240142}",35,21,-24.41090190045484,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
307,False,"{'a': 0.2, 'e': 0.29405160495167837}",20,10,21.19873817494561,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.2, 'e': 0.2928777478112948}",20,16,9.955533242149475,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.2, 'e': 0.2917085767211244}",30,20,1.7380644394619327,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
310,False,"{'a': 0.2, 'e': 0.29054407297440454}",25,0,-59.70327587375298,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
311,False,"{'a': 0.2, 'e': 0.2893842179390506}",35,17,-22.916815402178486,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
312,False,"{'a': 0.2, 'e': 0.2882289930573573}",20,1,-1.5069029268183955,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 0}",1
313,False,"{'a': 0.2, 'e': 0.2870783798457016}",25,3,9.94290109993761,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 0}",1
314,False,"{'a': 0.2, 'e': 0.285932359894248}",20,6,10.408238145582827,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.2, 'e': 0.2847909148666525}",20,13,3.260379338259965,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.2, 'e': 0.2836540264997704}",25,7,-19.202968135943998,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
317,False,"{'a': 0.2, 'e': 0.2825216766033636}",20,9,-45.80125288314348,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
318,False,"{'a': 0.2, 'e': 0.28139384705980947}",20,0,0.30476238756882035,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
319,False,"{'a': 0.2, 'e': 0.28027051982381157}",20,5,-64.9677749205306,"{0: 10, 1: 2, 2: 1, 3: 1, 4: 1}",1
320,False,"{'a': 0.2, 'e': 0.27915167692210985}",30,11,20.374529356967496,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
321,False,"{'a': 0.2, 'e': 0.27803730045319414}",20,9,-7.676879821714372,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
322,False,"{'a': 0.2, 'e': 0.2769273725870171}",20,0,2.1089852226599493,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
323,False,"{'a': 0.2, 'e': 0.27582187556470933}",25,4,21.163703874544694,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
324,False,"{'a': 0.2, 'e': 0.27472079169829466}",35,6,-17.844326918798384,"{0: 25, 1: 0, 2: 2, 3: 2, 4: 0}",1
325,False,"{'a': 0.2, 'e': 0.27362410337040804}",20,9,1.1746542854056228,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
326,False,"{'a': 0.2, 'e': 0.2725317930340126}",30,21,7.621301207765592,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
327,False,"{'a': 0.2, 'e': 0.27144384321211973}",30,23,13.572488467230551,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.2, 'e': 0.270360236497509}",25,3,4.2312342860001,"{0: 18, 1: 3, 2: 1, 3: 0, 4: 0}",1
329,False,"{'a': 0.2, 'e': 0.2692809555524499}",20,0,15.570352611171046,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
330,False,"{'a': 0.2, 'e': 0.2682059831084244}",25,0,-11.650829782038578,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
331,False,"{'a': 0.2, 'e': 0.26713530196585034}",25,0,-38.90319979450524,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
332,False,"{'a': 0.2, 'e': 0.26606889499380665}",35,7,28.080109750423695,"{0: 26, 1: 1, 2: 1, 3: 0, 4: 0}",1
333,False,"{'a': 0.2, 'e': 0.2650067451297589}",25,5,5.802858227072957,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
334,False,"{'a': 0.2, 'e': 0.26394883537928676}",20,15,7.886102480029539,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.2, 'e': 0.26289514881581166}",30,20,-3.978046968370217,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
336,False,"{'a': 0.2, 'e': 0.261845668580326}",25,5,11.112023854281693,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
337,False,"{'a': 0.2, 'e': 0.26080037788112365}",35,13,-6.144038680768615,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 0}",1
338,False,"{'a': 0.2, 'e': 0.2597592599935311}",25,0,-56.67714084473763,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
339,False,"{'a': 0.2, 'e': 0.25872229825964005}",30,24,12.745454174518255,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.2, 'e': 0.2576894760880406}",20,11,18.124653954850228,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
341,False,"{'a': 0.2, 'e': 0.2566607769535559}",25,13,10.031500121411998,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
342,False,"{'a': 0.2, 'e': 0.25563618439697783}",20,12,-29.125232579376473,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
343,False,"{'a': 0.2, 'e': 0.2546156820248037}",20,9,5.533216518022998,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
344,False,"{'a': 0.2, 'e': 0.25359925350897383}",20,14,2.5548818144407655,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.2, 'e': 0.2525868825866103}",20,11,-8.363141960474053,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
346,False,"{'a': 0.2, 'e': 0.25157855305975646}",25,7,-13.08289164173208,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
347,False,"{'a': 0.2, 'e': 0.25057424879511875}",35,17,-29.68791931941312,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
348,False,"{'a': 0.2, 'e': 0.24957395372380728}",30,3,-91.04904954260276,"{0: 22, 1: 1, 2: 0, 3: 2, 4: 2}",1
349,False,"{'a': 0.2, 'e': 0.24857765184107966}",20,4,9.663080171555691,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
350,False,"{'a': 0.2, 'e': 0.24758532720608456}",20,10,6.303488270437627,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
351,False,"{'a': 0.2, 'e': 0.24659696394160643}",20,15,8.475742475697613,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.2, 'e': 0.2456125462338122}",20,12,13.558573421679583,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.2, 'e': 0.24463205833199744}",20,3,-62.7462192063315,"{0: 13, 1: 1, 2: 0, 3: 2, 4: 1}",1
354,False,"{'a': 0.2, 'e': 0.2436554845483348}",35,19,-6.131310391613617,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
355,False,"{'a': 0.2, 'e': 0.24268280925762298}",25,0,-65.25135811257748,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
356,False,"{'a': 0.2, 'e': 0.24171401689703645}",25,17,8.480950280939872,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.2, 'e': 0.24074909196587682}",30,0,37.00414296157367,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
358,False,"{'a': 0.2, 'e': 0.23978801902532465}",30,13,-14.07228131879307,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
359,False,"{'a': 0.2, 'e': 0.23883078269819238}",30,5,-1.2669467214315628,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",1
360,False,"{'a': 0.2, 'e': 0.2378773676686784}",20,0,-14.544994716876971,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
361,False,"{'a': 0.2, 'e': 0.23692775868212176}",20,15,7.296383994976793,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
362,False,"{'a': 0.2, 'e': 0.23598194054475846}",25,2,5.351051967569539,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 0}",1
363,False,"{'a': 0.2, 'e': 0.23503989812347822}",20,7,-11.68151954423573,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
364,False,"{'a': 0.2, 'e': 0.23410161634558213}",25,8,11.498559550659806,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
365,False,"{'a': 0.2, 'e': 0.2331670801985418}",25,16,-10.920993203623231,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 0}",1
366,False,"{'a': 0.2, 'e': 0.23223627472975883}",20,9,9.103341150667717,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
367,False,"{'a': 0.2, 'e': 0.23130918504632586}",30,0,-17.766416093099348,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 1}",0
368,False,"{'a': 0.2, 'e': 0.23038579631478828}",20,0,4.991038773752078,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
